2308,2307,1994-01-08
2310,2309,1996-01-08
2312,2311,1998-01-07
2314,2313,2000-01-07
2316,2315,2002-01-06
2318,2317,2004-01-06
2320,2319,2006-01-05
2322,2321,1990-01-09
2324,2323,1992-01-09
2326,2325,1994-01-08
2328,2327,1996-01-08
2330,2329,1998-01-07
2332,2331,2000-01-07
2334,2333,2002-01-06
2336,2335,2004-01-06
2338,2337,2006-01-05
2340,2339,1990-01-09
2342,2341,1992-01-09
2344,2343,1994-01-08
2346,2345,1996-01-08
2348,2347,1998-01-07
2350,2349,2000-01-07
2352,2351,2002-01-06
2354,2353,2004-01-06
2356,2355,2006-01-05
2358,2357,1990-01-09
2360,2359,1992-01-09
2362,2361,1994-01-08
2364,2363,1996-01-08
2366,2365,1998-01-07
2368,2367,2000-01-07
2370,2369,2002-01-06
2372,2371,2004-01-06
2374,2373,2006-01-05
2376,2375,1990-01-09
2378,2377,1992-01-09
2380,2379,1994-01-08
2382,2381,1996-01-08
2384,2383,1998-01-07
2386,2385,2000-01-07
2388,2387,2002-01-06
2390,2389,2004-01-06
2392,2391,2006-01-05
2394,2393,1990-01-09
2396,2395,1992-01-09
2398,2397,1994-01-08
2400,2399,1996-01-08
2402,2401,1998-01-07
2404,2403,2000-01-07
2406,2405,2002-01-06
2408,2407,2004-01-06
2410,2409,2006-01-05
2412,2411,1990-01-09
2414,2413,1992-01-09
2416,2415,1994-01-08
2418,2417,1996-01-08
2420,2419,1998-01-07
2422,2421,2000-01-07
2424,2423,2002-01-06
2426,2425,2004-01-06
2428,2427,2006-01-05
2430,2429,1990-01-09
2432,2431,1992-01-09
2434,2433,1994-01-08
2436,2435,1996-01-08
2438,2437,1998-01-07
2440,2439,2000-01-07
2442,2441,2002-01-06
2444,2443,2004-01-06
2446,2445,2006-01-05
2448,2447,1990-01-09
2450,2449,1992-01-09
2452,2451,1994-01-08
2454,2453,1996-01-08
2456,2455,1998-01-07
2458,2457,2000-01-07
2460,2459,2002-01-06
2462,2461,2004-01-06
2464,2463,2006-01-05
2466,2465,1990-01-09
2468,2467,1992-01-09
2470,2469,1994-01-08
2472,2471,1996-01-08
2474,2473,1998-01-07
2476,2475,2000-01-07
2478,2477,2002-01-06
2480,2479,2004-01-06
2482,2481,2006-01-05
2484,2483,1990-01-09
2486,2485,1992-01-09
2488,2487,1994-01-08
2490,2489,1996-01-08
2492,2491,1998-01-07
2494,2493,2000-01-07
2496,2495,2002-01-06
2498,2497,2004-01-06
2500,2499,2006-01-05
2502,2501,1990-01-09
2504,2503,1992-01-09
2506,2505,1994-01-08
2508,2507,1996-01-08
2510,2509,1998-01-07
2512,2511,2000-01-07
2514,2513,2002-01-06
2516,2515,2004-01-06
2518,2517,2006-01-05
2520,2519,1990-01-09
2522,2521,1992-01-09
2524,2523,1994-01-08
2526,2525,1996-01-08
2528,2527,1998-01-07
2530,2529,2000-01-07
2532,2531,2002-01-06
2534,2533,2004-01-06
2536,2535,2006-01-05
2538,2537,1990-01-09
2540,2539,1992-01-09
2542,2541,1994-01-08
2544,2543,1996-01-08
2546,2545,1998-01-07
2548,2547,2000-01-07
2550,2549,2002-01-06
2552,2551,2004-01-06
2554,2553,2006-01-05
2556,2555,1990-01-09
2558,2557,1992-01-09
2560,2559,1994-01-08
2562,2561,1996-01-08
2564,2563,1998-01-07
2566,2565,2000-01-07
2568,2567,2002-01-06
2570,2569,2004-01-06
2572,2571,2006-01-05
2574,2573,1990-01-09
2576,2575,1992-01-09
2578,2577,1994-01-08
2580,2579,1996-01-08
2582,2581,1998-01-07
2584,2583,2000-01-07
2586,2585,2002-01-06
2588,2587,2004-01-06
2590,2589,2006-01-05
2592,2591,1990-01-09
2594,2593,1992-01-09
2596,2595,1994-01-08
2598,2597,1996-01-08
2600,2599,1998-01-07
2602,2601,2000-01-07
2604,2603,2002-01-06
2606,2605,2004-01-06
2608,2607,2006-01-05
2610,2609,1990-01-09
2612,2611,1992-01-09
2614,2613,1994-01-08
2616,2615,1996-01-08
2618,2617,1998-01-07
2620,2619,2000-01-07
2622,2621,2002-01-06
2624,2623,2004-01-06
2626,2625,2006-01-05
2628,2627,1990-01-09
2630,2629,1992-01-09
2632,2631,1994-01-08
2634,2633,1996-01-08
2636,2635,1998-01-07
2638,2637,2000-01-07
2640,2639,2002-01-06
2642,2641,2004-01-06
2644,2643,2006-01-05
2646,2645,1990-01-09
2648,2647,1992-01-09
2650,2649,1994-01-08
2652,2651,1996-01-08
2654,2653,1998-01-07
2656,2655,2000-01-07
2658,2657,2002-01-06
2660,2659,2004-01-06
2662,2661,2006-01-05
2664,2663,1990-01-09
2666,2665,1992-01-09
2668,2667,1994-01-08
2670,2669,1996-01-08
2672,2671,1998-01-07
2674,2673,2000-01-07
2676,2675,2002-01-06
2678,2677,2004-01-06
2680,2679,2006-01-05
2682,2681,1990-01-09
2684,2683,1992-01-09
2686,2685,1994-01-08
2688,2687,1996-01-08
2690,2689,1998-01-07
2692,2691,2000-01-07
2694,2693,2002-01-06
2696,2695,2004-01-06
2698,2697,2006-01-05
2700,2699,1990-01-09
2702,2701,1992-01-09
2704,2703,1994-01-08
2706,2705,1996-01-08
2708,2707,1998-01-07
2710,2709,2000-01-07
2712,2711,2002-01-06
2714,2713,2004-01-06
2716,2715,2006-01-05
2718,2717,1990-01-09
2720,2719,1992-01-09
2722,2721,1994-01-08
2724,2723,1996-01-08
2726,2725,1998-01-07
2728,2727,2000-01-07
2730,2729,2002-01-06
2732,2731,2004-01-06
2734,2733,2006-01-05
2736,2735,1990-01-09
2738,2737,1992-01-09
2740,2739,1994-01-08
2742,2741,1996-01-08
2744,2743,1998-01-07
2746,2745,2000-01-07
2748,2747,2002-01-06
2750,2749,2004-01-06
2752,2751,2006-01-05
2754,2753,1990-01-09
2756,2755,1992-01-09
2758,2757,1994-01-08
2760,2759,1996-01-08
2762,2761,1998-01-07
2764,2763,2000-01-07
2766,2765,2002-01-06
2768,2767,2004-01-06
2770,2769,2006-01-05
2772,2771,1990-01-09
2774,2773,1992-01-09
2776,2775,1994-01-08
2778,2777,1996-01-08
2780,2779,1998-01-07
2782,2781,2000-01-07
2784,2783,2002-01-06
2786,2785,2004-01-06
2788,2787,2006-01-05
2790,2789,1990-01-09
2792,2791,1992-01-09
2794,2793,1994-01-08
2796,2795,1996-01-08
2798,2797,1998-01-07
2800,2799,2000-01-07
2802,2801,2002-01-06
2804,2803,2004-01-06
2806,2805,2006-01-05
2808,2807,1990-01-09
2810,2809,1992-01-09
2812,2811,1994-01-08
2814,2813,1996-01-08
2816,2815,1998-01-07
2818,2817,2000-01-07
2820,2819,2002-01-06
2822,2821,2004-01-06
2824,2823,2006-01-05
2826,2825,1990-01-09
2828,2827,1992-01-09
2830,2829,1994-01-08
2832,2831,1996-01-08
2834,2833,1998-01-07
2836,2835,2000-01-07
2838,2837,2002-01-06
2840,2839,2004-01-06
2842,2841,2006-01-05
2844,2843,1990-01-09
2846,2845,1992-01-09
2848,2847,1994-01-08
2850,2849,1996-01-08
2852,2851,1998-01-07
2854,2853,2000-01-07
2856,2855,2002-01-06
2858,2857,2004-01-06
2860,2859,2006-01-05
2862,2861,1990-01-09
2864,2863,1992-01-09
2866,2865,1994-01-08
2868,2867,1996-01-08
2870,2869,1998-01-07
2872,2871,2000-01-07
2874,2873,2002-01-06
2876,2875,2004-01-06
2878,2877,2006-01-05
2880,2879,1990-01-09
2882,2881,1992-01-09
2884,2883,1994-01-08
2886,2885,1996-01-08
2888,2887,1998-01-07
2890,2889,2000-01-07
2892,2891,2002-01-06
2894,2893,2004-01-06
2896,2895,2006-01-05
2898,2897,1990-01-09
2900,2899,1992-01-09
2902,2901,1994-01-08
2904,2903,1996-01-08
2906,2905,1998-01-07
2908,2907,2000-01-07
2910,2909,2002-01-06
2912,2911,2004-01-06
2914,2913,2006-01-05
2916,2915,1990-01-09
2918,2917,1992-01-09
2920,2919,1994-01-08
2922,2921,1996-01-08
2924,2923,1998-01-07
2926,2925,2000-01-07
2928,2927,2002-01-06
2930,2929,2004-01-06
2932,2931,2006-01-05
2934,2933,1990-01-09
2936,2935,1992-01-09
2938,2937,1994-01-08
2940,2939,1996-01-08
2942,2941,1998-01-07
2944,2943,2000-01-07
2946,2945,2002-01-06
2948,2947,2004-01-06
2950,2949,2006-01-05
2952,2951,1990-01-09
2954,2953,1992-01-09
2956,2955,1994-01-08
2958,2957,1996-01-08
2960,2959,1998-01-07
2962,2961,2000-01-07
2964,2963,2002-01-06
2966,2965,2004-01-06
2968,2967,2006-01-05
2970,2969,1990-01-09
2972,2971,1992-01-09
2974,2973,1994-01-08
2976,2975,1996-01-08
2978,2977,1998-01-07
2980,2979,2000-01-07
2982,2981,2002-01-06
2984,2983,2004-01-06
2986,2985,2006-01-05
2988,2987,1990-01-09
2990,2989,1992-01-09
2992,2991,1994-01-08
2994,2993,1996-01-08
2996,2995,1998-01-07
2998,2997,2000-01-07
3000,2999,2002-01-06
3002,3001,2004-01-06
3004,3003,2006-01-05
3006,3005,1990-01-09
3008,3007,1992-01-09
3010,3009,1994-01-08
3012,3011,1996-01-08
3014,3013,1998-01-07
3016,3015,2000-01-07
3018,3017,2002-01-06
3020,3019,2004-01-06
3022,3021,2006-01-05
3024,3023,1990-01-09
3026,3025,1992-01-09
3028,3027,1994-01-08
3030,3029,1996-01-08
3032,3031,1998-01-07
3034,3033,2000-01-07
3036,3035,2002-01-06
3038,3037,2004-01-06
3040,3039,2006-01-05
3042,3041,1990-01-09
3044,3043,1992-01-09
3046,3045,1994-01-08
3048,3047,1996-01-08
3050,3049,1998-01-07
3052,3051,2000-01-07
3054,3053,2002-01-06
3056,3055,2004-01-06
3058,3057,2006-01-05
3060,3059,1990-01-09
3062,3061,1992-01-09
3064,3063,1994-01-08
3066,3065,1996-01-08
3068,3067,1998-01-07
3070,3069,2000-01-07
3072,3071,2002-01-06
3074,3073,2004-01-06
3076,3075,2006-01-05
3078,3077,1990-01-09
3080,3079,1992-01-09
3082,3081,1994-01-08
3084,3083,1996-01-08
3086,3085,1998-01-07
3088,3087,2000-01-07
3090,3089,2002-01-06
3092,3091,2004-01-06
3094,3093,2006-01-05
3096,3095,1990-01-09
3098,3097,1992-01-09
3100,3099,1994-01-08
3102,3101,1996-01-08
3104,3103,1998-01-07
3106,3105,2000-01-07
3108,3107,2002-01-06
3110,3109,2004-01-06
3112,3111,2006-01-05
3114,3113,1990-01-09
3116,3115,1992-01-09
3118,3117,1994-01-08
3120,3119,1996-01-08
3122,3121,1998-01-07
3124,3123,2000-01-07
3126,3125,2002-01-06
3128,3127,2004-01-06
3130,3129,2006-01-05
3132,3131,1990-01-09
3134,3133,1992-01-09
3136,3135,1994-01-08
3138,3137,1996-01-08
3140,3139,1998-01-07
3142,3141,2000-01-07
3144,3143,2002-01-06
3146,3145,2004-01-06
3148,3147,2006-01-05
3150,3149,1990-01-09
3152,3151,1992-01-09
3154,3153,1994-01-08
3156,3155,1996-01-08
3158,3157,1998-01-07
3160,3159,2000-01-07
3162,3161,2002-01-06
3164,3163,2004-01-06
3166,3165,2006-01-05
3168,3167,1990-01-09
3170,3169,1992-01-09
3172,3171,1994-01-08
3174,3173,1996-01-08
3176,3175,1998-01-07
3178,3177,2000-01-07
3180,3179,2002-01-06
3182,3181,2004-01-06
3184,3183,2006-01-05
3186,3185,1990-01-09
3188,3187,1992-01-09
3190,3189,1994-01-08
3192,3191,1996-01-08
3194,3193,1998-01-07
3196,3195,2000-01-07
3198,3197,2002-01-06
3200,3199,2004-01-06
3202,3201,2006-01-05
3204,3203,1990-01-09
3206,3205,1992-01-09
3208,3207,1994-01-08
3210,3209,1996-01-08
3212,3211,1998-01-07
3214,3213,2000-01-07
3216,3215,2002-01-06
3218,3217,2004-01-06
3220,3219,2006-01-05
3222,3221,1990-01-09
3224,3223,1992-01-09
3226,3225,1994-01-08
3228,3227,1996-01-08
3230,3229,1998-01-07
3232,3231,2000-01-07
3234,3233,2002-01-06
3236,3235,2004-01-06
3238,3237,2006-01-05
3240,3239,1990-01-09
3242,3241,1992-01-09
3244,3243,1994-01-08
3246,3245,1996-01-08
3248,3247,1998-01-07
3250,3249,2000-01-07
3252,3251,2002-01-06
3254,3253,2004-01-06
3256,3255,2006-01-05
3258,3257,1990-01-09
3260,3259,1992-01-09
3262,3261,1994-01-08
3264,3263,1996-01-08
3266,3265,1998-01-07
3268,3267,2000-01-07
3270,3269,2002-01-06
3272,3271,2004-01-06
3274,3273,2006-01-05
3276,3275,1990-01-09
3278,3277,1992-01-09
3280,3279,1994-01-08
3282,3281,1996-01-08
3284,3283,1998-01-07
3286,3285,2000-01-07
3288,3287,2002-01-06
3290,3289,2004-01-06
3292,3291,2006-01-05
3294,3293,1990-01-09
3296,3295,1992-01-09
3298,3297,1994-01-08
3300,3299,1996-01-08
3302,3301,1998-01-07
3304,3303,2000-01-07
3306,3305,2002-01-06
3308,3307,2004-01-06
3310,3309,2006-01-05
3312,3311,1990-01-09
3314,3313,1992-01-09
3316,3315,1994-01-08
3318,3317,1996-01-08
3320,3319,1998-01-07
3322,3321,2000-01-07
3324,3323,2002-01-06
3326,3325,2004-01-06
3328,3327,2006-01-05
3330,3329,1990-01-09
3332,3331,1992-01-09
3334,3333,1994-01-08
3336,3335,1996-01-08
3338,3337,1998-01-07
3340,3339,2000-01-07
3342,3341,2002-01-06
3344,3343,2004-01-06
3346,3345,2006-01-05
3348,3347,1990-01-09
3350,3349,1992-01-09
3352,3351,1994-01-08
3354,3353,1996-01-08
3356,3355,1998-01-07
3358,3357,2000-01-07
3360,3359,2002-01-06
3362,3361,2004-01-06
3364,3363,2006-01-05
3366,3365,1990-01-09
3368,3367,1992-01-09
3370,3369,1994-01-08
3372,3371,1996-01-08
3374,3373,1998-01-07
3376,3375,2000-01-07
3378,3377,2002-01-06
3380,3379,2004-01-06
3382,3381,2006-01-05
3384,3383,1990-01-09
3386,3385,1992-01-09
3388,3387,1994-01-08
3390,3389,1996-01-08
3392,3391,1998-01-07
3394,3393,2000-01-07
3396,3395,2002-01-06
3398,3397,2004-01-06
3400,3399,2006-01-05
3402,3401,1990-01-09
3404,3403,1992-01-09
3406,3405,1994-01-08
3408,3407,1996-01-08
3410,3409,1998-01-07
3412,3411,2000-01-07
3414,3413,2002-01-06
3416,3415,2004-01-06
3418,3417,2006-01-05
3420,3419,1990-01-09
3422,3421,1992-01-09
3424,3423,1994-01-08
3426,3425,1996-01-08
3428,3427,1998-01-07
3430,3429,2000-01-07
3432,3431,2002-01-06
3434,3433,2004-01-06
3436,3435,2006-01-05
3438,3437,1990-01-09
3440,3439,1992-01-09
3442,3441,1994-01-08
3444,3443,1996-01-08
3446,3445,1998-01-07
3448,3447,2000-01-07
3450,3449,2002-01-06
3452,3451,2004-01-06
3454,3453,2006-01-05
3456,3455,1990-01-09
3458,3457,1992-01-09
3460,3459,1994-01-08
3462,3461,1996-01-08
3464,3463,1998-01-07
3466,3465,2000-01-07
3468,3467,2002-01-06
3470,3469,2004-01-06
3472,3471,2006-01-05
3474,3473,1990-01-09
3476,3475,1992-01-09
3478,3477,1994-01-08
3480,3479,1996-01-08
3482,3481,1998-01-07
3484,3483,2000-01-07
3486,3485,2002-01-06
3488,3487,2004-01-06
3490,3489,2006-01-05
3492,3491,1990-01-09
3494,3493,1992-01-09
3496,3495,1994-01-08
3498,3497,1996-01-08
3500,3499,1998-01-07
3502,3501,2000-01-07
3504,3503,2002-01-06
3506,3505,2004-01-06
3508,3507,2006-01-05
3510,3509,1990-01-09
3512,3511,1992-01-09
3514,3513,1994-01-08
3516,3515,1996-01-08
3518,3517,1998-01-07
3520,3519,2000-01-07
3522,3521,2002-01-06
3524,3523,2004-01-06
3526,3525,2006-01-05
3528,3527,1990-01-09
3530,3529,1992-01-09
3532,3531,1994-01-08
3534,3533,1996-01-08
3536,3535,1998-01-07
3538,3537,2000-01-07
3540,3539,2002-01-06
3542,3541,2004-01-06
3544,3543,2006-01-05
3546,3545,1990-01-09
3548,3547,1992-01-09
3550,3549,1994-01-08
3552,3551,1996-01-08
3554,3553,1998-01-07
3556,3555,2000-01-07
3558,3557,2002-01-06
3560,3559,2004-01-06
3562,3561,2006-01-05
3564,3563,1990-01-09
3566,3565,1992-01-09
3568,3567,1994-01-08
3570,3569,1996-01-08
3572,3571,1998-01-07
3574,3573,2000-01-07
3576,3575,2002-01-06
3578,3577,2004-01-06
3580,3579,2006-01-05
3582,3581,1990-01-09
3584,3583,1992-01-09
3586,3585,1994-01-08
3588,3587,1996-01-08
3590,3589,1998-01-07
3592,3591,2000-01-07
3594,3593,2002-01-06
3596,3595,2004-01-06
3598,3597,2006-01-05
3600,3599,1990-01-09
3602,3601,1992-01-09
3604,3603,1994-01-08
3606,3605,1996-01-08
3608,3607,1998-01-07
3610,3609,2000-01-07
3612,3611,2002-01-06
3614,3613,2004-01-06
3616,3615,2006-01-05
3618,3617,1990-01-09
3620,3619,1992-01-09
3622,3621,1994-01-08
3624,3623,1996-01-08
3626,3625,1998-01-07
3628,3627,2000-01-07
3630,3629,2002-01-06
3632,3631,2004-01-06
3634,3633,2006-01-05
3636,3635,1990-01-09
3638,3637,1992-01-09
3640,3639,1994-01-08
3642,3641,1996-01-08
3644,3643,1998-01-07
3646,3645,2000-01-07
3648,3647,2002-01-06
3650,3649,2004-01-06
3652,3651,2006-01-05
3654,3653,1990-01-09
3656,3655,1992-01-09
3658,3657,1994-01-08
3660,3659,1996-01-08
3662,3661,1998-01-07
3664,3663,2000-01-07
3666,3665,2002-01-06
3668,3667,2004-01-06
3670,3669,2006-01-05
3672,3671,1990-01-09
3674,3673,1992-01-09
3676,3675,1994-01-08
3678,3677,1996-01-08
3680,3679,1998-01-07
3682,3681,2000-01-07
3684,3683,2002-01-06
3686,3685,2004-01-06
3688,3687,2006-01-05
3690,3689,1990-01-09
3692,3691,1992-01-09
3694,3693,1994-01-08
3696,3695,1996-01-08
3698,3697,1998-01-07
3700,3699,2000-01-07
3702,3701,2002-01-06
3704,3703,2004-01-06
3706,3705,2006-01-05
3708,3707,1990-01-09
3710,3709,1992-01-09
3712,3711,1994-01-08
3714,3713,1996-01-08
3716,3715,1998-01-07
3718,3717,2000-01-07
3720,3719,2002-01-06
3722,3721,2004-01-06
3724,3723,2006-01-05
3726,3725,1990-01-09
3728,3727,1992-01-09
3730,3729,1994-01-08
3732,3731,1996-01-08
3734,3733,1998-01-07
3736,3735,2000-01-07
3738,3737,2002-01-06
3740,3739,2004-01-06
3742,3741,2006-01-05
3744,3743,1990-01-09
3746,3745,1992-01-09
3748,3747,1994-01-08
3750,3749,1996-01-08
3752,3751,1998-01-07
3754,3753,2000-01-07
3756,3755,2002-01-06
3758,3757,2004-01-06
3760,3759,2006-01-05
3762,3761,1990-01-09
3764,3763,1992-01-09
3766,3765,1994-01-08
3768,3767,1996-01-08
3770,3769,1998-01-07
3772,3771,2000-01-07
3774,3773,2002-01-06
3776,3775,2004-01-06
3778,3777,2006-01-05
3780,3779,1990-01-09
3782,3781,1992-01-09
3784,3783,1994-01-08
3786,3785,1996-01-08
3788,3787,1998-01-07
3790,3789,2000-01-07
3792,3791,2002-01-06
3794,3793,2004-01-06
3796,3795,2006-01-05
3798,3797,1990-01-09
3800,3799,1992-01-09
3802,3801,1994-01-08
3804,3803,1996-01-08
3806,3805,1998-01-07
3808,3807,2000-01-07
3810,3809,2002-01-06
3812,3811,2004-01-06
3814,3813,2006-01-05
3816,3815,1990-01-09
3818,3817,1992-01-09
3820,3819,1994-01-08
3822,3821,1996-01-08
3824,3823,1998-01-07
3826,3825,2000-01-07
3828,3827,2002-01-06
3830,3829,2004-01-06
3832,3831,2006-01-05
3834,3833,1990-01-09
3836,3835,1992-01-09
3838,3837,1994-01-08
3840,3839,1996-01-08
3842,3841,1998-01-07
3844,3843,2000-01-07
3846,3845,2002-01-06
3848,3847,2004-01-06
3850,3849,2006-01-05
3852,3851,1990-01-09
3854,3853,1992-01-09
3856,3855,1994-01-08
3858,3857,1996-01-08
3860,3859,1998-01-07
3862,3861,2000-01-07
3864,3863,2002-01-06
3866,3865,2004-01-06
3868,3867,2006-01-05
3870,3869,1990-01-09
3872,3871,1992-01-09
3874,3873,1994-01-08
3876,3875,1996-01-08
3878,3877,1998-01-07
3880,3879,2000-01-07
3882,3881,2002-01-06
3884,3883,2004-01-06
3886,3885,2006-01-05
3888,3887,1990-01-09
3890,3889,1992-01-09
3892,3891,1994-01-08
3894,3893,1996-01-08
3896,3895,1998-01-07
3898,3897,2000-01-07
3900,3899,2002-01-06
3902,3901,2004-01-06
3904,3903,2006-01-05
3906,3905,1990-01-09
3908,3907,1992-01-09
3910,3909,1994-01-08
3912,3911,1996-01-08
3914,3913,1998-01-07
3916,3915,2000-01-07
3918,3917,2002-01-06
3920,3919,2004-01-06
3922,3921,2006-01-05
3924,3923,1990-01-09
3926,3925,1992-01-09
3928,3927,1994-01-08
3930,3929,1996-01-08
3932,3931,1998-01-07
3934,3933,2000-01-07
3936,3935,2002-01-06
3938,3937,2004-01-06
3940,3939,2006-01-05
3942,3941,1990-01-09
3944,3943,1992-01-09
3946,3945,1994-01-08
3948,3947,1996-01-08
3950,3949,1998-01-07
3952,3951,2000-01-07
3954,3953,2002-01-06
3956,3955,2004-01-06
3958,3957,2006-01-05
3960,3959,1990-01-09
3962,3961,1992-01-09
3964,3963,1994-01-08
3966,3965,1996-01-08
3968,3967,1998-01-07
3970,3969,2000-01-07
3972,3971,2002-01-06
3974,3973,2004-01-06
3976,3975,2006-01-05
3978,3977,1990-01-09
3980,3979,1992-01-09
3982,3981,1994-01-08
3984,3983,1996-01-08
3986,3985,1998-01-07
3988,3987,2000-01-07
3990,3989,2002-01-06
3992,3991,2004-01-06
3994,3993,2006-01-05
3996,3995,1990-01-09
3998,3997,1992-01-09
4000,3999,1994-01-08
4002,4001,1996-01-08
4004,4003,1998-01-07
4006,4005,2000-01-07
4008,4007,2002-01-06
4010,4009,2004-01-06
4012,4011,2006-01-05
4014,4013,1990-01-09
4016,4015,1992-01-09
4018,4017,1994-01-08
4020,4019,1996-01-08
4022,4021,1998-01-07
4024,4023,2000-01-07
4026,4025,2002-01-06
4028,4027,2004-01-06
4030,4029,2006-01-05
4032,4031,1990-01-09
4034,4033,1992-01-09
4036,4035,1994-01-08
4038,4037,1996-01-08
4040,4039,1998-01-07
4042,4041,2000-01-07
4044,4043,2002-01-06
4046,4045,2004-01-06
4048,4047,2006-01-05
4050,4049,1990-01-09
4052,4051,1992-01-09
4054,4053,1994-01-08
4056,4055,1996-01-08
4058,4057,1998-01-07
4060,4059,2000-01-07
4062,4061,2002-01-06
4064,4063,2004-01-06
4066,4065,2006-01-05
4068,4067,1990-01-09
4070,4069,1992-01-09
4072,4071,1994-01-08
4074,4073,1996-01-08
4076,4075,1998-01-07
4078,4077,2000-01-07
4080,4079,2002-01-06
4082,4081,2004-01-06
4084,4083,2006-01-05
4086,4085,1990-01-09
4088,4087,1992-01-09
4090,4089,1994-01-08
4092,4091,1996-01-08
4094,4093,1998-01-07
4096,4095,2000-01-07
4098,4097,2002-01-06
4100,4099,2004-01-06
4102,4101,2006-01-05
4104,4103,1990-01-09
4106,4105,1992-01-09
4108,4107,1994-01-08
4110,4109,1996-01-08
4112,4111,1998-01-07
4114,4113,2000-01-07
4116,4115,2002-01-06
4118,4117,2004-01-06
4120,4119,2006-01-05
4122,4121,1990-01-09
4124,4123,1992-01-09
4126,4125,1994-01-08
4128,4127,1996-01-08
4130,4129,1998-01-07
4132,4131,2000-01-07
4134,4133,2002-01-06
4136,4135,2004-01-06
4138,4137,2006-01-05
4140,4139,1990-01-09
4142,4141,1992-01-09
4144,4143,1994-01-08
4146,4145,1996-01-08
4148,4147,1998-01-07
4150,4149,2000-01-07
4152,4151,2002-01-06
4154,4153,2004-01-06
4156,4155,2006-01-05
4158,4157,1990-01-09
4160,4159,1992-01-09
4162,4161,1994-01-08
4164,4163,1996-01-08
4166,4165,1998-01-07
4168,4167,2000-01-07
4170,4169,2002-01-06
4172,4171,2004-01-06
4174,4173,2006-01-05
4176,4175,1990-01-09
4178,4177,1992-01-09
4180,4179,1994-01-08
4182,4181,1996-01-08
4184,4183,1998-01-07
4186,4185,2000-01-07
4188,4187,2002-01-06
4190,4189,2004-01-06
4192,4191,2006-01-05
4194,4193,1990-01-09
4196,4195,1992-01-09
4198,4197,1994-01-08
4200,4199,1996-01-08
4202,4201,1998-01-07
4204,4203,2000-01-07
4206,4205,2002-01-06
4208,4207,2004-01-06
4210,4209,2006-01-05
4212,4211,1990-01-09
4214,4213,1992-01-09
4216,4215,1994-01-08
4218,4217,1996-01-08
4220,4219,1998-01-07
4222,4221,2000-01-07
4224,4223,2002-01-06
4226,4225,2004-01-06
4228,4227,2006-01-05
4230,4229,1990-01-09
4232,4231,1992-01-09
4234,4233,1994-01-08
4236,4235,1996-01-08
4238,4237,1998-01-07
4240,4239,2000-01-07
4242,4241,2002-01-06
4244,4243,2004-01-06
4246,4245,2006-01-05
4248,4247,1990-01-09
4250,4249,1992-01-09
4252,4251,1994-01-08
4254,4253,1996-01-08
4256,4255,1998-01-07
4258,4257,2000-01-07
4260,4259,2002-01-06
4262,4261,2004-01-06
4264,4263,2006-01-05
4266,4265,1990-01-09
4268,4267,1992-01-09
4270,4269,1994-01-08
4272,4271,1996-01-08
4274,4273,1998-01-07
4276,4275,2000-01-07
4278,4277,2002-01-06
4280,4279,2004-01-06
4282,4281,2006-01-05
4284,4283,1990-01-09
4286,4285,1992-01-09
4288,4287,1994-01-08
4290,4289,1996-01-08
4292,4291,1998-01-07
4294,4293,2000-01-07
4296,4295,2002-01-06
4298,4297,2004-01-06
4300,4299,2006-01-05
4302,4301,1990-01-09
4304,4303,1992-01-09
4306,4305,1994-01-08
4308,4307,1996-01-08
4310,4309,1998-01-07
4312,4311,2000-01-07
4314,4313,2002-01-06
4316,4315,2004-01-06
4318,4317,2006-01-05
4320,4319,1990-01-09
4322,4321,1992-01-09
4324,4323,1994-01-08
4326,4325,1996-01-08
4328,4327,1998-01-07
4330,4329,2000-01-07
4332,4331,2002-01-06
4334,4333,2004-01-06
4336,4335,2006-01-05
4338,4337,1990-01-09
4340,4339,1992-01-09
4342,4341,1994-01-08
4344,4343,1996-01-08
4346,4345,1998-01-07
4348,4347,2000-01-07
4350,4349,2002-01-06
4352,4351,2004-01-06
4354,4353,2006-01-05
4356,4355,1990-01-09
4358,4357,1992-01-09
4360,4359,1994-01-08
4362,4361,1996-01-08
4364,4363,1998-01-07
4366,4365,2000-01-07
4368,4367,2002-01-06
4370,4369,2004-01-06
4372,4371,2006-01-05
4374,4373,1990-01-09
4376,4375,1992-01-09
4378,4377,1994-01-08
4380,4379,1996-01-08
4382,4381,1998-01-07
4384,4383,2000-01-07
4386,4385,2002-01-06
4388,4387,2004-01-06
4390,4389,2006-01-05
4392,4391,1990-01-09
4394,4393,1992-01-09
4396,4395,1994-01-08
4398,4397,1996-01-08
4400,4399,1998-01-07
4402,4401,2000-01-07
4404,4403,2002-01-06
4406,4405,2004-01-06
4408,4407,2006-01-05
4410,4409,1990-01-09
4412,4411,1992-01-09
4414,4413,1994-01-08
4416,4415,1996-01-08
4418,4417,1998-01-07
4420,4419,2000-01-07
4422,4421,2002-01-06
4424,4423,2004-01-06
4426,4425,2006-01-05
4428,4427,1990-01-09
4430,4429,1992-01-09
4432,4431,1994-01-08
4434,4433,1996-01-08
4436,4435,1998-01-07
4438,4437,2000-01-07
4440,4439,2002-01-06
4442,4441,2004-01-06
4444,4443,2006-01-05
4446,4445,1990-01-09
4448,4447,1992-01-09
4450,4449,1994-01-08
4452,4451,1996-01-08
4454,4453,1998-01-07
4456,4455,2000-01-07
4458,4457,2002-01-06
